accx,accy,accz
0.6767,-0.2279,-0.0125
0.6946,-0.2331,0.0115
0.7166,-0.2362,0.033
0.7368,-0.2382,0.0459
0.7605,-0.2426,0.0501
0.7757,-0.2453,0.0445
0.7872,-0.2502,0.0376
0.7918,-0.2492,0.0298
0.8023,-0.2482,0.0205
0.8096,-0.2404,0.012
0.8189,-0.2309,0.0044
0.8287,-0.2209,-0.0064
0.8443,-0.204,-0.0191
0.8565,-0.1884,-0.0293
0.8714,-0.1749,-0.0406
0.9025,-0.1566,-0.066
0.9318,-0.1388,-0.0755
0.9479,-0.1131,-0.0662
0.9477,-0.1055,-0.0481
0.9342,-0.1031,-0.0227
0.9215,-0.1051,0.0061
0.903,-0.1138,0.0428
0.8915,-0.1202,0.0699
0.8849,-0.1331,0.0921
0.8834,-0.1424,0.1046
0.8966,-0.1468,0.1082
0.9078,-0.1527,0.1014
0.9289,-0.1561,0.096
0.9496,-0.1576,0.088
0.9626,-0.1612,0.0784
0.9792,-0.163,0.066
0.9916,-0.163,0.0613
0.9965,-0.1664,0.0547
0.9963,-0.1725,0.0501
0.9912,-0.1805,0.0435
0.9792,-0.1898,0.0418
0.9665,-0.2013,0.0386
0.9565,-0.2101,0.0388
0.9572,-0.2233,0.0413
0.9694,-0.2272,0.0535
0.9853,-0.227,0.0672
0.9909,-0.226,0.0792
1.0002,-0.226,0.0936
1.0188,-0.2299,0.1053
1.0312,-0.2255,0.1217
1.0498,-0.2235,0.1339
1.0684,-0.2162,0.141
1.1013,-0.2001,0.1309
1.1184,-0.1869,0.1129
1.1289,-0.1754,0.0884
1.1297,-0.1688,0.066
1.1209,-0.1573,0.0408
1.1148,-0.1466,0.0227
1.114,-0.1336,0.0098
1.1118,-0.1222,0.0049
1.1126,-0.1134,0.0054
1.1123,-0.1134,0.0183
1.1135,-0.1187,0.0369
1.1157,-0.1268,0.0611
1.1219,-0.1329,0.0767
1.1368,-0.1327,0.0882
1.1651,-0.162,0.0821
1.1649,-0.1964,0.0667
1.1499,-0.2223,0.0569
1.1497,-0.2399,0.052
1.1658,-0.2553,0.0452
1.1961,-0.2778,0.0381
1.2228,-0.3078,0.0344
1.2457,-0.3435,0.0347
1.2562,-0.3904,0.0239
1.2626,-0.4266,0.0139
1.2753,-0.4549,-0.0017
1.2953,-0.4786,-0.02
1.3322,-0.4979,-0.044
1.3767,-0.4972,-0.0621
1.4375,-0.4815,-0.0711
1.5074,-0.4578,-0.0694
1.5704,-0.4327,-0.0696
