accx,accy,accz
0.8587,0.3151,-0.2516
0.8656,0.3112,-0.2599
0.8768,0.3053,-0.2682
0.8841,0.297,-0.2716
0.8983,0.2882,-0.2696
0.9037,0.2809,-0.2657
0.9085,0.2668,-0.2638
0.9173,0.2603,-0.2584
0.9217,0.2486,-0.2481
0.9251,0.2379,-0.2364
0.9193,0.2301,-0.2247
0.9154,0.2208,-0.211
0.9071,0.2047,-0.1948
0.8998,0.1934,-0.1768
0.8831,0.1842,-0.1626
0.868,0.1783,-0.1416
0.8509,0.1695,-0.124
0.8284,0.1577,-0.1059
0.8064,0.1494,-0.0849
