accx,accy,accz
1.0136,-0.0841,-0.079
1.0077,-0.0753,-0.0551
1.0048,-0.0626,-0.0278
1.0014,-0.0513,-0.0058
1.0038,-0.0421,0.0167
1.0009,-0.0372,0.0387
1.0014,-0.0303,0.0573
0.9945,-0.0225,0.0719
0.9853,-0.0186,0.0861
0.9755,-0.0093,0.089
0.9677,-0.0045,0.0885
0.9609,0.0048,0.0846
0.95,0.017,0.0753
0.9432,0.0239,0.0602
0.9364,0.0297,0.047
0.9354,0.0356,0.025
0.9251,0.0439,0.0109
0.9217,0.0532,-0.0063
0.9134,0.0562,-0.0234
0.9085,0.0635,-0.0375
0.9032,0.064,-0.0551
0.8978,0.0625,-0.0664
0.8949,0.0664,-0.0805
0.89,0.0664,-0.0883
0.8841,0.0708,-0.0961
0.8841,0.0698,-0.104
0.8812,0.0698,-0.102
0.8788,0.0742,-0.1015
0.8846,0.0757,-0.1025
0.8836,0.0796,-0.102
0.8875,0.085,-0.1
0.8929,0.0879,-0.0913
0.8944,0.0859,-0.0844
0.9051,0.0899,-0.08
0.9076,0.0869,-0.0698
0.9115,0.0908,-0.0615
0.912,0.0874,-0.0497
0.911,0.0869,-0.038
0.9154,0.0859,-0.0268
0.9115,0.0869,-0.02
0.9022,0.0767,-0.0102
0.9002,0.0757,-0.0038
0.9007,0.0708,-0.0004
0.888,0.0645,0.0026
0.8709,0.0537,0.0055
0.8543,0.0444,0.0084
0.8426,0.0375,0.0011
0.8235,0.0288,-0.0024
0.805,0.0185,-0.0136
0.781,0.0087,-0.0224
0.7503,-0.0035,-0.0312
0.7321,-0.0103,-0.0444
0.7131,-0.0225,-0.0556
0.6853,-0.0294,-0.0639
0.6603,-0.0342,-0.0712
0.6354,-0.043,-0.0771
0.6158,-0.0494,-0.081
0.5983,-0.0573,-0.0805
0.5743,-0.0587,-0.0786
0.5631,-0.0656,-0.0742
0.5646,-0.068,-0.0546
0.5958,-0.0592,-0.019
0.5548,-0.0646,-0.0165
0.5289,-0.0714,-0.0082
0.5142,-0.0734,0.004
0.4976,-0.0734,0.0143
0.4878,-0.0734,0.0255
0.4834,-0.0695,0.0436
0.4834,-0.0734,0.0607
0.4908,-0.07,0.0763
0.5181,-0.07,0.0944
0.5543,-0.0729,0.114
0.5944,-0.0802,0.132
0.6329,-0.0851,0.1481
0.6647,-0.0929,0.154
0.6926,-0.1007,0.1618
0.7131,-0.1095,0.1613
0.7287,-0.1183,0.1589
0.7409,-0.1261,0.1584
0.7454,-0.1378,0.1496
0.7503,-0.1471,0.1335
0.7551,-0.1554,0.1184
0.7522,-0.1648,0.0997
0.7478,-0.174,0.0846
0.7414,-0.1799,0.0646
0.738,-0.1872,0.0485
0.7272,-0.1916,0.0358
0.7175,-0.196,0.0216
0.7033,-0.2009,0.0128
0.6843,-0.1999,0.0138
0.6726,-0.2028,0.0197
0.6618,-0.1955,0.0304
0.6525,-0.1887,0.0455
0.6462,-0.176,0.0612
0.6433,-0.1682,0.0841
0.6506,-0.1594,0.1115
0.6652,-0.1461,0.1452
0.6765,-0.1339,0.1809
0.6945,-0.1198,0.2077
0.7194,-0.108,0.2425
0.7464,-0.0988,0.2742
0.7766,-0.0866,0.3055
0.805,-0.0783,0.3338
0.8357,-0.0792,0.3636
0.8719,-0.0778,0.39
0.9207,-0.0797,0.4154
0.9662,-0.0851,0.4394
1.016,-0.0866,0.4648
1.0664,-0.0924,0.4823
1.1103,-0.0939,0.4999
1.1626,-0.1007,0.5131
1.212,-0.1071,0.5268
1.2515,-0.1129,0.5371
1.2936,-0.1154,0.5371
1.3263,-0.1183,0.5327
1.3517,-0.1149,0.5224
1.3806,-0.1154,0.5092
1.4025,-0.1139,0.4941
1.4177,-0.1129,0.4721
1.4279,-0.1119,0.4496
1.4348,-0.108,0.4281
1.4309,-0.1051,0.4071
1.424,-0.0993,0.3876
1.4089,-0.1012,0.3734
1.3913,-0.0973,0.3651
1.3639,-0.1012,0.3656
1.3346,-0.1046,0.3695
1.3019,-0.1036,0.3753
1.2725,-0.108,0.389
1.2408,-0.11,0.4149
1.2139,-0.1036,0.4384
1.1851,-0.0973,0.4628
1.1611,-0.0914,0.4926
1.1455,-0.088,0.519
1.1299,-0.0939,0.5439
1.1201,-0.1007,0.5601
1.1186,-0.1061,0.5728
1.1211,-0.1183,0.5762
1.1201,-0.1329,0.5728
1.1338,-0.1427,0.562
1.1445,-0.1544,0.5449
1.1626,-0.1711,0.5151
1.189,-0.1916,0.4789
1.2125,-0.2038,0.4399
1.232,-0.217,0.4007
1.2545,-0.2312,0.3534
1.2736,-0.2409,0.3113
1.2921,-0.2507,0.2644
1.317,-0.259,0.2229
1.3366,-0.2541,0.1853
1.3522,-0.2517,0.1569
1.3678,-0.2439,0.1257
1.3855,-0.2292,0.0973
1.3864,-0.2053,0.0724
1.382,-0.1833,0.0524
1.3751,-0.1633,0.0324
1.3693,-0.1393,0.0104
1.3629,-0.1178,-0.0068
1.3502,-0.0983,-0.0244
1.3449,-0.0822,-0.039
1.3361,-0.0704,-0.0546
1.3209,-0.0597,-0.0649
1.3092,-0.0553,-0.0693
1.2926,-0.0548,-0.0766
1.272,-0.0612,-0.0795
1.2564,-0.066,-0.0756
1.2364,-0.0695,-0.0649
1.211,-0.0817,-0.059
1.1705,-0.0875,-0.0595
1.1255,-0.087,-0.0581
1.084,-0.089,-0.0595
1.0463,-0.0895,-0.0581
0.9965,-0.09,-0.0581
0.9525,-0.0895,-0.06
0.9085,-0.0949,-0.06
0.8651,-0.0856,-0.0659
0.8196,-0.0748,-0.0722
0.782,-0.0636,-0.081
0.7409,-0.0494,-0.0966
0.695,-0.0377,-0.1152
0.656,-0.0274,-0.145
0.6251,-0.0225,-0.188
0.5963,-0.0294,-0.233
0.5714,-0.0513,-0.2911
0.5402,-0.067,-0.3664
0.4966,-0.0768,-0.4431
0.4624,-0.0963,-0.5168
0.6124,-0.1066,-0.5305
0.7355,-0.0866,-0.5115
0.6809,-0.1046,-0.617
0.674,-0.1339,-0.7035
0.6809,-0.1574,-0.7705
0.6809,-0.1794,-0.8344
0.675,-0.2024,-0.8931
0.676,-0.2351,-0.9375
0.6794,-0.2619,-0.9688
0.6867,-0.2903,-0.9938
0.7048,-0.3235,-0.9981
0.7351,-0.3616,-0.982
0.7757,-0.4051,-0.9625
0.8211,-0.4388,-0.9307
0.8695,-0.4686,-0.8985
0.9168,-0.5004,-0.8633
0.9755,-0.5116,-0.8154
1.0351,-0.5234,-0.768
1.1025,-0.5287,-0.7177
1.166,-0.5165,-0.6591
1.2227,-0.4667,-0.5999
1.2423,-0.3675,-0.5452
1.2506,-0.2805,-0.5139
1.2691,-0.2155,-0.4861
1.2789,-0.176,-0.4524
1.2017,-0.176,-0.447
